27073	2948
6210	7048
12583	20741
20122	21939
9442	26201
20029	10475
10645	18653
13800	18141
6709	25579
13632	16378
4349	17980
27684	16889
6974	16356
158	20185
5845	17451
1532	23855
10949	2271
25050	6381
9661	3062
11857	22831
3551	28248
28694	26996
27266	4349
23468	10654
2699	18405
15965	12562
6210	17077
15466	24442
7390	23672
7150	10797
19264	3344
14524	25579
14604	20655
18376	14946
6210	3861
15425	8432
18923	13750
25677	14622
24233	11140
25579	592
5691	7131
14226	26634
14296	19574
15917	14081
11567	7228
19444	9938
7945	10602
23090	2210
7164	23090
12320	13390
4889	23794
8711	5979
4900	12243
13614	2573
28851	15091
19954	1199
17875	1853
2444	682
6254	10752
244	4779
18191	10145
15555	17668
21244	24467
2502	10863
24219	22039
969	22226
24517	28853
3002	23158
23090	3260
18037	7459
824	11736
24844	24010
5796	10179
10240	9193
1717	3989
15289	16701
19452	22127
5689	25736
2236	6107
15095	16569
7988	5498
8836	6210
26766	3566
384	10524
2943	3651
47	14085
28490	8260
11945	10226
16684	13225
18958	6210
15395	3684
8290	12655
12886	12566
862	23090
20447	65
15989	2844
14148	9589
27304	9222
9702	3642
14975	6795
19132	21430
2426	26630
23984	3838
5202	14162
6646	12157
6225	7367
17576	19269
27391	16988
10061	10439
8792	23011
26054	23090
11759	8494
15789	6210
24361	25682
2118	28353
28534	957
19472	16681
27732	1557
28813	27217
7993	5180
18066	585
23498	18356
9346	18572
26700	25821
13797	5734
25285	11988
9394	15928
292	2144
5254	16804
23568	5058
26260	21414
22132	9238
23090	18549
1061	27643
13547	4005
6149	13842
18066	14429
16889	2882
23442	27414
4582	11884
11911	7367
12411	22016
26484	23090
28353	1003
19774	25518
18704	25472
25342	6210
26448	11857
1756	23170
19262	23011
25821	11343
19985	11180
26759	10574
28803	784
2358	18901
23468	17672
4301	3442
24809	24550
16726	24468
15928	23248
8362	8145
11275	18557
10130	15064
19732	21583
9150	8248
1384	6840
1899	1138
19135	1088
19264	8796
8413	21184
16225	27081
22413	20925
10766	3492
26843	19740
7209	25728
23672	7189
23328	12608
368	3489
5108	28235
9153	6664
25579	8650
7652	12038
26526	28845
28330	23468
8100	23825
3946	25051
26158	4189
13929	13915
3271	2527
6210	1121
2683	6055
11290	14219
8678	26799
6210	24568
10101	28840
8337	3842
24030	25477
3427	21349
9086	19342
25820	18756
28050	10968
1126	3984
1853	2734
3129	15161
20433	25013
14179	1061
12291	10240
14791	26168
5580	18425
20061	7966
20653	5498
4365	6210
7150	15572
22136	7783
1853	6439
13938	2517
10373	5666
21854	15646
23585	1554
20127	27158
17317	11047
2341	25484
3833	6914
1787	16896
23711	26634
1659	13310
21460	28112
8597	2804
722	7505
20896	18686
655	28728
22213	15453
17320	15591
23098	10257
19673	5606
2385	22400
1554	21923
4958	21581
24750	2155
25728	9751
6210	6541
16552	7612
20982	6568
14366	18653
24005	4362
13503	27066
553	22493
27158	14977
10597	13278
19559	5184
28043	2474
943	8436
19439	16991
2158	5903
924	13903
24120	5149
18093	25972
12411	12352
20248	2369
6080	25579
23090	21447
7265	360
1173	1969
16357	910
20482	1776
4789	16863
2449	14311
17435	25079
24005	5884
2271	10550
23439	13597
15048	9477
22971	9751
23130	18816
26682	25821
2733	13122
15928	2715
4052	10876
16533	1586
9426	1853
4596	8337
9060	11943
17427	6210
10776	14989
13528	15066
2048	14438
7100	18066
181	15302
6210	18275
20707	1753
1233	8261
11238	1233
12353	24444
6349	8023
19231	11799
28353	16939
18501	27622
19666	25014
17384	16795
18066	21038
18601	22937
11560	23090
19247	9044
11759	3760
27341	17645
6232	9932
2923	19828
1735	16046
8017	25579
8614	27142
9951	5743
9139	4461
13735	25380
23402	25748
23610	2595
27298	28111
8447	20719
26068	738
3302	6210
1837	9152
24230	5643
24374	19135
24610	7320
374	6210
25277	1231
3950	12342
17149	4182
19438	16755
18465	27382
9615	19979
10519	21139
3817	4975
9820	13835
12084	21430
23553	28381
7527	7281
23232	5597
3418	10604
13387	13205
25579	26777
20140	7127
21289	23793
7247	18405
24277	11658
8966	19138
25579	26347
1657	8206
25756	5948
15606	17968
16796	17790
15510	921
2976	7772
26629	15928
395	28253
26446	23090
11455	12869
8098	6940
11643	24953
18700	17544
12117	28463
6210	20481
8134	23610
7995	16714
3375	24846
6137	25807
8566	18389
2872	17974
2929	8207
18084	20845
20104	22877
22213	13965
21426	18124
9702	16863
20784	24131
15495	4790
6217	3398
26840	12902
16303	10777
14531	9638
19877	19710
1295	15116
25692	4675
14179	27308
14016	10500
19806	26232
8880	21912
243	4431
13369	16699
13289	25827
16650	6443
21583	1592
9378	24908
17821	16953
3525	3434
28794	9786
25156	14173
16344	22730
26463	6210
22666	21450
23498	24239
27625	4349
19703	2948
25601	10301
20155	21710
27287	23662
5260	4641
1369	7006
5896	28521
12790	19156
6210	5399
3020	18031
8714	25787
26889	5580
27232	21697
16053	12074
21172	6177
28932	15875
4989	6210
4798	7093
4565	18585
14340	3271
6834	24352
21234	23090
684	22758
28690	8161
14438	22998
21499	22359
3658	7289
25652	6753
3245	15453
28577	3872
15906	22474
24465	5751
23117	24984
5304	10187
8074	7679
19359	12395
24039	23090
13697	6210
18613	13336
24005	2298
1488	5580
7540	8597
22939	18200
11584	18025
9774	28331
22959	19569
3586	10375
18982	1853
19473	25369
5463	2512
21531	6837
6838	3381
25579	20329
8848	11770
25940	13384
18850	23796
20795	11759
15385	22391
8960	16988
28607	14376
15555	24761
13394	25024
12313	25407
24834	11078
19993	11581
7367	5071
15126	24608
28935	10256
5941	28535
28893	27463
9251	1040
6210	15016
3392	27111
17577	15679
1853	21839
13003	6261
3557	4349
22691	12244
18682	18066
1263	4786
8915	24277
5087	27983
16099	4728
82	12947
5273	10189
18670	25972
19257	28417
6210	5115
16235	7818
7339	426
28457	25579
13340	11505
19996	5580
25972	3857
5282	9802
10548	13569
8772	3923
4098	1753
22399	6210
19617	12291
13869	20418
16356	22132
24290	10828
7394	10790
15042	2158
11759	15735
12762	19957
22496	2737
10452	4571
23231	28194
8232	10422
1526	22582
27236	18404
7067	11471
24887	28674
19488	24887
16438	12767
843	4644
12529	16988
23090	25899
26996	10482
19849	15674
6787	8258
16435	23992
14791	25064
7966	6817
17983	28553
6587	25352
14353	25378
23610	1532
12038	8288
11674	17690
26887	7734
1077	22729
27940	19417
12188	9720
6210	28718
25032	10735
5058	7654
18348	7797
14526	13522
24278	10498
9288	26855
9381	13186
27615	6389
18144	65
11710	24919
11508	24463
16356	6084
3215	14964
6210	27774
3626	20539
1394	2577
26926	11626
1679	21531
26499	2683
25448	9612
655	22921
2579	19162
926	6210
5895	19844
11759	23910
20215	2241
27232	24391
27158	9998
25579	3056
15568	7274
22550	11704
26181	26347
24005	7628
9759	6525
2747	24442
21277	5058
20044	28125
4342	27381
24443	12090
17943	165
1358	12453
4357	14526
6210	17297
22533	8831
15424	16160
21816	25894
24277	16684
8085	26938
16187	14159
18016	14843
3130	3192
12082	7925
2862	15252
11047	3714
3200	12210
25597	8847
18323	14472
7747	12388
8965	26996
19985	25314
23639	301
8897	18524
1199	1663
4817	7186
4432	10781
21349	12665
28869	25272
9914	1310
18774	25865
16570	27240
2408	24332
19124	19799
28797	27782
723	6210
7335	4687
744	11064
17456	28902
24733	26201
13669	1269
26131	24233
22055	28947
19102	7367
27571	11848
21960	22095
25579	16024
14378	13153
19985	12365
21839	5166
24952	23811
8367	455
25543	20159
19002	1944
17081	28469
22642	20768
4847	24664
5058	17801
1199	18496
3247	25278
6320	10548
13903	5209
16645	11090
12058	27837
24721	27056
23909	10683
3613	8302
10690	6210
4099	25579
7881	3299
14791	5418
10696	21206
4433	20284
21019	25126
22061	77
9666	4077
9778	131
13434	26819
20512	22512
7077	18389
12646	2402
11280	2008
20303	19134
996	16585
7477	27730
6785	12541
13319	20185
14526	16753
11129	17863
2385	25233
3498	20956
21793	9521
26142	15743
23090	14814
23070	18887
6876	10469
5635	25236
20303	25020
4798	839
23090	10122
20892	7693
24330	18428
28923	16356
8200	1958
11119	27614
10177	21331
14507	860
2590	8671
10237	8847
10025	23090
27853	6210
10619	1007
24499	22351
21695	21487
11271	14438
18405	14860
3429	13098
1676	20462
1515	11549
9729	5868
26482	24005
12160	9313
99	19569
4646	9137
17862	21060
10190	1233
17770	6210
27398	22217
3782	21616
18064	26256
28395	28871
7265	16985
23616	15993
11230	5957
26518	19675
16194	5510
711	12130
4175	23527
10249	6391
8505	10662
5385	7887
6529	4495
25352	26607
15041	25579
18782	9539
13624	12227
20683	12191
28649	25579
16791	25579
14058	5087
10187	10619
3956	15326
2185	10683
8697	16715
17698	14656
10177	18508
12446	25188
25850	15123
23724	16077
573	913
26577	25579
640	17160
11460	16963
6561	6210
21779	5176
21186	28115
24839	20787
6198	4630
10673	5838
24078	8733
15860	4082
25579	16186
10673	13922
1163	23553
12352	15246
22713	28387
14498	19411
18066	4327
6210	21687
7477	20979
5344	8117
259	11527
25538	8597
14162	4852
23090	10524
1085	24277
1923	13240
17107	1859
12558	2407
5453	19492
7530	27179
23672	25014
2023	14958
22519	3397
21324	21939
9100	25579
11937	14993
11903	13524
14226	11903
24449	11584
23319	6654
1317	27266
28341	16368
8285	3321
17119	20787
28714	14438
7919	19884
6210	13245
18700	12082
10835	22184
3775	5689
27141	1643
10830	5023
14504	17568
4602	19372
12519	26499
13815	6210
9180	1368
11092	17275
24432	9256
8359	12855
23431	27471
27615	3651
6238	16957
25068	15963
15495	25541
25849	23094
16635	23078
23899	23468
3258	15147
3278	9759
28195	2343
13903	11631
3311	25579
1698	17881
4189	9379
14438	14197
26246	20786
12839	15236
18093	23690
1311	20113
11979	7525
17845	1539
3208	26692
13035	4091
21546	19257
2804	3057
26492	17210
17002	11602
16772	5189
7026	21050
27745	23854
26201	24118
1563	28353
9308	23615
16625	14438
25821	7041
17094	15869
17435	16327
8229	28756
6826	22278
11886	5120
16000	19776
2023	16839
8055	4862
21239	6377
15950	23515
27922	11261
10887	21531
28746	7280
22419	19985
22577	4229
16695	18358
28856	2804
13340	15281
18718	8133
14904	13320
24101	17564
1012	18864
19201	23672
27199	930
25695	492
3898	6692
28556	4287
28367	9265
28731	19701
22347	6789
25579	28754
22837	4219
7660	7191
1235	26201
28025	26484
19855	28608
12493	5383
3363	24830
14366	9353
26889	8301
18511	23026
14784	21369
10081	1935
1486	20586
14366	11357
4022	21443
6584	24219
4698	28708
21256	26826
3292	6145
8213	17391
27998	23845
13036	16291
27197	27471
3903	18513
1510	15598
6210	8507
19985	14834
11531	3392
15013	20084
14046	8697
610	15251
9256	25194
12101	8966
5553	4349
26576	11857
3396	3472
13763	3542
15906	20239
6722	2515
12529	25420
26742	21313
384	18044
1303	3271
26092	28947
2341	1841
28947	19977
21723	5647
12629	9949
20256	15887
9061	23090
15928	23585
26483	9350
12002	10224
23489	28050
7009	16272
24966	22039
20999	26996
12820	24277
7629	12187
1198	14445
6620	24952
5580	5717
22836	23955
4443	17231
6210	28595
7602	24433
25378	21798
25579	6634
14940	11173
22588	213
3815	12606
8288	16615
3614	65
8343	13245
19471	16356
14257	3001
22419	205
502	11814
17961	18872
505	8023
22966	28947
20823	17143
12559	9862
695	2628
20124	22292
1265	15421
25579	22615
6210	23822
24675	19307
26257	7756
12531	5011
3258	7946
5559	3392
19290	887
19175	5945
14280	19618
21065	21635
4150	11512
5926	15412
2325	9398
20124	19637
16005	2271
18540	28492
12447	13501
27240	25641
25602	18266
20742	874
25498	14076
18066	13818
14469	22532
7304	3070
5176	15216
1128	8178
24677	16103
9486	8111
7367	21893
809	27932
14472	21394
6712	10645
19170	11560
10476	27063
16508	24467
10405	9821
5203	10851
1543	12054
20964	25724
8532	24370
2576	25265
25579	4448
10691	8484
24835	13609
21631	21349
10392	14515
13048	9313
28353	4785
25156	21349
927	14093
14738	4560
14052	12082
6241	18616
19284	1774
5748	7966
25348	16280
6254	26512
941	10497
9353	25114
28353	19281
22890	18040
24087	18066
23019	12581
7768	25736
27750	25092
3542	20386
17010	28947
548	1302
11959	15269
21897	17961
7290	26056
1474	15606
12124	8861
6227	10556
28370	20872
12895	11029
25821	8794
3394	13929
19172	20303
25260	14438
864	25157
23825	21635
27787	24602
2341	1514
6330	21482
9201	26745
2326	9620
16812	366
22206	12082
23058	23548
11275	24690
25655	21527
25095	21233
2341	5451
7529	28747
11713	23678
1263	23876
5498	2265
6979	25579
9332	21450
3510	27918
23515	15934
28774	24602
3795	22758
12467	17961
12113	2602
24952	28299
12227	13900
6210	22165
19681	6210
7747	2246
6054	8510
15933	12935
8791	25407
2174	3540
17050	8207
25034	12082
11463	25890
4881	6353
5938	11730
10811	25734
28947	16543
19602	16063
1958	10213
16889	10097
1785	19885
6210	17036
2341	9504
15207	23995
608	3542
1324	19985
17357	7053
6511	1859
28353	15123
8788	16753
6952	24277
927	24957
24885	5163
6210	17802
25669	2522
28637	24504
9754	28292
2121	25365
150	24683
26526	1853
21786	4958
17961	9720
9299	1110
4788	17961
21991	19961
13454	24602
7800	16560
23677	8456
15098	26799
14507	18175
24738	16114
23090	10452
6850	8373
17212	20705
18881	996
18101	18030
12952	11924
8254	14422
19923	25115
27232	23557
5112	3394
1746	4997
19194	11287
16757	6210
21151	24039
23179	1445
10013	2385
23468	28193
26799	14766
20303	5769
865	21973
27049	12909
27162	11759
20069	13845
11526	10476
7289	28094
15883	1949
13954	20303
26742	7800
24835	9718
2396	11031
6210	22916
22628	6833
14162	28456
13284	5588
26659	1630
21492	22111
5820	1554
6643	5580
10936	20474
26088	26070
4390	22758
9180	25017
6838	1847
19209	12862
17472	10539
5229	23077
15679	16004
23290	5881
5567	6490
23026	23845
23216	24239
4528	28526
1853	1305
17116	10484
8213	26911
27232	25981
6283	4424
17999	11742
7447	14369
11290	18531
7663	12629
8847	716
19804	28454
22494	23468
10999	4697
25352	18859
18568	4318
13319	16008
4050	16674
12936	14021
22126	15959
26615	13340
6210	23144
26664	25579
14507	20955
23034	18565
16807	21265
28931	14200
24676	12969
5582	9680
472	19611
23114	5058
17231	10989
27052	6210
7418	12668
23170	453
741	28161
24106	21684
26087	6263
14022	11013
20654	5482
17679	19669
6282	8815
16479	9606
5156	17847
26515	28353
21084	5150
24005	19892
3396	3270
10882	25579
26446	18158
1967	13186
15082	28267
21405	11796
8425	15887
23864	27642
25784	6210
26915	16136
5027	976
14371	14233
23708	24238
9324	22764
16410	24089
2158	9362
25844	24025
25493	26880
4387	22741
150	20970
1700	20473
26672	19148
3708	2638
26656	22681
9477	15532
26110	28469
8587	821
18345	17107
2343	4354
21926	20199
655	21762
9400	11182
2700	21038
23057	27818
6198	1267
3919	27708
25515	24517
9770	11282
21993	19118
9085	1997
2730	3542
14691	13564
6700	3263
18603	19858
14322	20666
14200	20899
15594	25944
21566	6264
24836	8473
27710	23466
16356	4007
5274	3661
26879	23686
14922	11882
27388	6210
6210	20005
3039	19175
26642	14162
1088	24715
22894	25203
22451	6210
24638	15801
11275	6226
25161	17658
8390	1574
8249	4038
9256	26533
23672	8749
28752	20596
24384	21458
5845	16358
23022	6558
1558	24587
11245	420
21382	13768
22758	5428
1222	10232
23247	346
12792	28353
4638	4965
3907	2226
23764	2948
17421	3860
9805	23090
9180	23616
5580	4234
18975	13346
26723	27799
13646	25972
20509	15427
9085	7797
25182	7096
4088	6210
27642	17942
4499	560
15018	7182
27511	28951
2023	12880
6210	11039
7577	12093
24161	25579
9267	11036
367	889
4358	6210
10196	8792
19569	23157
27	6910
12394	19722
21024	17377
5988	27204
13726	5010
24204	18928
19632	17451
26554	4989
18405	20499
18747	7891
1728	24846
28555	1250
5856	21760
3126	20662
28665	26996
22717	8972
2385	9222
28050	10377
5733	21329
26540	12304
4198	12102
5805	13737
19918	558
18477	14526
20919	2776
10006	10688
6799	9037
11759	5112
141	17123
17661	20698
17564	12335
1731	19649
1636	8019
11049	11988
338	14127
1233	24802
27304	25958
15598	4286
14791	10548
25802	5212
16956	1380
1889	12079
26122	17116
7259	10962
18513	23639
6210	1656
20613	8292
23672	20464
26493	9447
4434	10928
22424	18465
12280	24602
22853	13072
15130	27976
13694	1265
17680	20786
6210	22284
28353	12984
5982	24254
22494	20415
25206	811
15455	20613
8224	23741
8973	16819
20712	7726
14507	19142
25579	13680
16500	7526
22747	6365
24839	19931
19175	7763
20985	3616
5027	23514
6279	17811
21750	11663
24094	4223
26400	4469
8373	13092
6786	3871
28344	19437
16548	24737
9105	23003
24124	26379
20497	13916
3310	27951
598	26589
26996	28382
20949	27229
25486	22758
2929	8054
2943	9798
980	21309
11998	25577
16966	14219
22911	843
11880	7689
24490	5498
22752	26552
2610	20674
12365	6461
14731	2804
8815	17115
25579	20962
15633	5250
6598	9406
1311	11173
25043	9180
11353	22039
18023	13084
4476	16956
14873	24602
26189	21890
20757	10430
2793	9243
9670	27231
26892	21040
2271	7419
26996	11440
15843	24824
27008	27433
7290	17105
24602	15923
15337	23627
24407	155
9362	8261
15928	22756
7289	10594
15018	4297
5957	28629
14219	5580
2557	6210
4229	11268
22758	25426
16263	21874
16422	3871
6402	13340
28876	8825
14276	1356
26923	7115
14791	2756
10093	16266
19342	4930
22726	10467
7567	2732
13503	27444
25242	25579
17394	6312
4282	19148
25222	12876
12851	18185
25579	15117
17028	24231
27481	2563
27388	11540
16684	15563
4681	27353
4507	23904
1255	19632
27614	13776
6722	25860
6210	16232
19089	24644
22148	5287
14283	7696
21701	24887
17693	14271
28585	4229
4022	25579
6210	7077
17358	16608
25423	1302
10467	25579
3321	27773
3623	6210
2128	9135
6827	16940
674	20454
11759	24778
1513	4877
2945	14968
3392	18238
24602	18325
6843	22469
12028	18912
22780	21744
19040	21550
12782	24277
24534	11498
5588	4185
10345	9886
6210	14078
9186	9037
5682	28055
9602	16853
25647	10371
24941	22921
20485	4180
21416	20185
12059	8603
11993	25383
14978	15157
7730	13938
7367	24270
22764	5243
5601	4666
26690	16957
13503	2670
21279	1840
10376	25450
17053	26316
15554	19132
20034	18092
16183	21253
20632	25056
26484	6618
2715	28652
6210	23323
22256	20077
6970	25755
2750	11493
1998	19813
6522	25494
5580	24491
1662	6210
8964	9696
13810	6385
15372	16682
20582	19981
23661	14588
27309	5679
5371	21047
24277	7468
21566	18114
28671	26796
18066	10508
15361	3292
10118	27079
21635	18232
20502	16356
19918	7690
8873	28399
14911	16257
9689	23799
20727	7002
19707	12346
8189	17143
18433	11481
21581	23634
15777	19569
6522	4430
8213	28340
23090	12068
21058	19826
1543	10721
28158	19710
25579	14486
692	1195
4109	8999
20454	9478
14092	14200
16577	26799
15928	25664
24426	15450
5119	19985
22863	26154
1025	6495
15995	3062
10186	1685
11245	21819
17453	28033
5312	15618
19250	4228
28006	4851
21630	17660
2683	19621
16251	6210
28166	12451
24194	8435
7384	9906
16635	14762
26367	18885
2174	1151
6722	25454
25375	14245
6210	28678
12546	10637
22310	21321
13369	24226
10161	24907
15811	24587
16789	17961
18985	4798
14312	8079
18153	8847
28478	6210
19968	18085
28578	15373
14196	6281
6077	21112
3271	26962
13808	7889
7459	18695
9553	16587
14366	1051
2022	10102
25582	26672
3535	1478
22362	8646
2902	1847
24225	9492
23090	7652
20621	21939
21013	5839
19820	14262
6210	3573
6210	15648
19736	12893
8401	23046
7030	4922
27911	7930
25682	28536
24450	20008
21401	6210
551	10613
22470	4349
10044	5400
17394	9243
18837	8273
9829	5498
3513	9352
1843	16834
13092	19990
15013	20326
8754	22166
3610	22102
610	5012
16205	16766
21744	19235
27756	2746
20692	4565
23163	17358
20116	12529
12313	17893
26496	1474
23569	5644
3247	23383
9023	12227
13950	14438
22243	28161
16950	9621
7311	21537
24478	7110
26239	20092
19791	15799
20613	9190
7482	16018
27515	14438
2000	8391
6210	19539
22582	13202
8815	22209
17852	23090
1198	28862
27817	25950
14442	1233
7367	5597
5987	7068
1429	24900
10766	12048
26996	28793
14507	24414
2289	21076
22643	3854
13290	22016
10039	3249
22640	12621
368	18889
9771	4088
16606	20540
5247	23610
17690	12082
217	9873
4121	22646
23090	13200
19985	16048
15013	5799
15263	27407
25579	18008
9516	774
19605	21531
10179	7745
4673	1829
26292	5176
18105	6210
1853	16412
5087	3984
19904	12963
20022	10464
21536	13669
6061	9451
28521	1198
18348	28362
8262	27614
27375	12650
26090	1233
16759	18756
6020	17335
26067	6447
4096	3845
9082	13741
6210	21624
14969	26853
16408	23090
6722	20505
24347	6617
24442	12468
11881	1934
22155	24602
6210	23269
3895	14845
1474	28308
8846	27689
20099	22011
6210	17225
10904	13939
9190	25579
8651	27824
22611	21635
17592	27266
24949	4030
23090	3667
93	17328
6309	17961
12983	10264
20621	9256
22758	19285
9978	16987
21049	5616
19342	18561
8213	19736
8647	7668
23981	21548
23495	10764
1367	20124
26826	10540
22758	21249
28165	11231
7189	16364
13277	19447
5988	14348
23080	14507
23468	25239
12338	16356
28408	296
9761	10793
14435	23090
8048	4597
20371	1944
5949	1853
18471	8288
14293	26567
15576	3454
9552	4616
13650	9090
18389	12988
5058	22406
16527	8198
27566	25398
17112	25656
9768	7226
22967	21108
12593	261
22890	17494
10081	9537
1792	3894
19573	14943
1554	8137
7107	24909
6210	5742
1561	18513
6543	19524
27240	8663
18431	474
14922	23675
1263	14017
12336	17543
27628	10963
3545	28490
25807	19624
11759	4567
8544	7763
26529	23446
24887	16817
12469	12868
26230	2341
6210	21060
10417	10376
6107	14681
13835	28003
262	16757
5498	21494
23929	2404
6159	994
6049	3660
1989	17500
27270	7906
27744	12711
16359	1199
15906	2298
2271	1421
458	20834
10156	12911
5058	11593
10359	20905
17743	28647
22967	15594
28935	23090
17670	24809
7228	21037
2683	21348
17247	3861
13696	21700
4571	4109
3443	24952
17304	5503
3449	18138
6459	25579
16757	4123
26446	25923
2210	11794
23610	24457
28444	2570
18126	6202
52	11574
18695	2202
23559	19369
4162	18158
26445	1985
25544	16262
26587	24420
25579	8796
6065	25242
15928	6736
13473	22421
22102	1544
12018	15346
6630	21388
23090	26589
20128	11245
21714	15037
16929	23855
1194	24952
18792	14798
18726	1368
6210	13097
12102	10673
10125	22758
13569	27387
924	8213
7304	17207
316	2549
26484	1045
4759	6210
9809	4832
23208	17401
17141	3115
26635	1853
23451	2632
17033	25579
10271	11045
14438	16945
10098	19721
9991	9882
24567	5682
10135	27809
16295	6283
5754	13714
15404	27747
3069	10950
13274	9304
10673	13207
17988	26700
28870	25144
28723	16209
2046	13035
15406	20481
682	13929
6204	16060
22262	6210
21529	13237
18712	16184
6210	18782
6210	17849
27317	10582
13062	19621
13938	12555
20379	11635
15528	13808
12342	8847
10081	18513
10873	9085
25301	3392
15128	18958
78	8436
11160	8698
18360	23090
23323	26459
9727	23878
8383	2826
7281	15113
24448	4506
28845	15186
24858	22996
3306	12317
17057	27373
6833	1802
3597	13245
2120	3447
19128	23949
19051	23090
15895	28708
455	27981
13768	23469
15573	19918
5058	137
28369	9519
2271	13667
28629	6111
14957	24143
9120	25466
27224	22758
18066	13707
12655	6018
951	27338
17128	7161
6522	23056
10707	12411
24303	6210
2385	6210
7229	1843
7992	5580
10518	23722
8080	21228
16690	25579
24725	26728
15568	24890
2496	24839
19403	18809
958	28387
27935	9256
24878	23090
21219	15245
9477	24252
25821	3530
27684	17961
24603	26230
6722	2668
10673	23224
5087	28106
6210	23884
11979	26144
15931	22558
28491	7008
15358	26201
10400	3054
4436	13201
13781	19392
12407	314
13134	14372
6210	14738
25094	17095
22753	3161
10939	16469
6635	5991
18619	3723
15855	6210
26866	5176
6740	12082
19918	11746
26602	23627
230	25890
12111	4587
2632	11036
5952	14507
17999	7118
23732	18284
12911	16289
22822	9812
14791	13946
13950	15863
18392	21058
22581	5058
19885	7106
23601	10362
12750	4413
21414	23610
3196	21164
28797	4441
21330	4900
15361	14777
5899	6772
3419	13912
26376	25597
5058	28087
2604	28419
11783	25554
13442	28353
24321	14932
24685	23231
6453	6210
21691	27423
1853	3935
176	9330
27446	26352
10373	3623
19985	7089
27353	21898
7008	10926
504	20929
24737	541
2507	25972
10033	20449
19849	722
10622	7517
6727	27199
4592	17920
6210	21169
10283	10291
13469	9346
961	6417
22558	19611
10161	7555
9085	16837
21531	16886
4695	6345
16141	465
3888	25579
19256	3277
1903	15907
24072	24332
5918	25260
6872	11359
16312	25972
17460	15066
28742	181
13808	16077
5180	26876
18792	6194
28204	22529
7122	13318
17759	6970
18763	1063
21112	9991
13622	20956
28749	15313
5838	18648
16329	26077
9439	22012
5422	10775
2215	23090
18202	4881
14665	10395
4290	15959
27021	11596
17433	1620
23292	23712
15043	14619
18043	9085
23468	3007
12608	4302
8229	28364
27338	23441
1486	27650
4498	21374
27728	20332
21228	2588
9117	9566
18456	24602
13209	10619
22701	1670
3411	1953
13576	2559
20980	2197
17893	7552
18088	23809
25593	15217
15585	14526
13440	23431
14526	27326
15722	8847
26316	19701
14790	4828
22582	25972
133	14438
17961	475
21554	15022
23395	23026
22582	21800
3093	12771
27134	24887
26819	27238
20823	13975
6210	5584
24524	28806
27320	9505
9942	4229
20303	10289
13160	14438
17063	4457
7855	5406
24154	6583
6210	16668
16310	8709
8158	9183
6785	9108
25013	18066
1378	28104
3451	384
6065	12208
2502	22729
7097	8529
1454	11324
8697	4617
22078	5893
25613	19957
3337	23090
25352	13926
17141	21690
18513	4156
9932	6210
12199	1255
23571	23468
25579	5393
26561	1853
7367	12957
28576	20120
23632	4349
8879	11857
22165	7600
18246	24514
19661	1554
12335	18395
1538	5957
8369	26171
25579	28698
25211	16663
21065	19569
2224	24098
14302	14507
1162	23079
1985	6303
16306	14507
13580	23730
10239	4050
14663	23913
20558	26966
20866	7721
2122	27974
23672	672
22772	9214
20297	13243
19981	21622
7361	7527
20944	2955
14841	5390
18620	22332
4453	26381
6548	15385
8803	11133
6365	15803
4541	1174
14317	15308
26211	7856
25352	17254
24768	15981
25542	1300
11796	16834
6540	4197
4582	13576
9403	1853
19388	18848
27970	20303
27449	22529
3100	11707
13230	26106
6210	242
12074	10645
25579	27188
16551	326
3271	15416
21174	7333
9474	26583
23487	27154
20539	25402
4594	2683
7861	18310
22029	7970
4779	891
28800	15014
2194	8468
13838	5058
14685	7898
16490	7729
1563	8530
27170	22146
26996	24711
6210	22857
7367	11790
16724	25118
461	11275
18501	23233
27092	17655
5087	2233
28099	2528
11608	23610
28436	26970
9271	9795
5797	9085
26277	21062
24005	20193
20303	22276
2619	4845
14013	3167
11663	14213
13519	23841
10697	16356
17670	9631
3566	10526
14786	3100
5580	6268
6876	22568
6337	5900
11255	16756
23980	16368
17819	20810
15952	21470
7566	11333
24035	13527
20014	5473
6210	24823
5590	11100
5220	13451
12786	25579
24720	8568
766	21388
6008	6210
27749	17387
6838	15236
27940	27490
13503	20836
21239	26296
17518	5968
265	22120
8373	10824
4559	25821
23497	18276
7367	9591
24835	25536
18771	22340
3640	1443
16761	27543
18860	20605
18066	28471
24304	15936
13912	28741
6210	27178
2948	24465
19198	25138
1126	22689
24215	6415
6210	3546
16026	4020
28952	14869
2015	24000
7655	28399
6817	25579
15686	20757
20148	9319
25407	1871
5058	20750
14274	23090
21349	4294
6995	16663
4495	23090
12690	25850
2343	14360
27628	22359
16338	15725
25412	16663
20919	25663
5805	1199
24265	4003
13339	6970
169	9085
6210	28904
17997	23367
13202	4673
10673	20186
24848	3851
17230	9085
10302	5580
28136	18828
4134	4780
10161	26068
25821	14147
26771	3249
6016	13873
15352	8215
10722	12701
15360	5576
24946	6139
2429	17914
25216	8158
19935	7876
23148	11608
14669	17839
21165	20763
26163	21351
22068	11213
6210	15674
3447	21307
28243	7901
22796	7150
25942	11857
10269	8651
14219	13805
18138	27285
20957	26672
19632	13404
4779	20745
8136	26902
18488	13694
21984	24705
20579	18293
20636	15995
6832	27294
25094	2341
1198	2370
6461	11276
21866	6622
10270	5602
23952	27619
23090	5991
17055	4198
24717	21493
